"","ID","time","Guar Gum (g/L)","AVG PEG MW (g/mol)","CH4 (mol-gas)","H2 (mol-gas)","CO2 (mol-gas)","Methanol (mol/L)","Isopropanol (mol/L)"
"350",5,19,1.74536807572737,332.761553822802,795590.192200273,84294.1629994178,595410.852787982,0.0957616221922554,0.0662410492593409
"351",5,20,1.60744401808297,328.607989310814,822833.967661705,82951.6832841376,611659.527399648,0.0921007318944987,0.0645588289075222
"352",5,21,1.48090581666119,324.379841717455,849095.856146856,81779.9190866609,627155.880294385,0.0886235831015575,0.0629398537228918
"353",5,22,1.36480954560981,320.067653657656,874473.707271027,80773.7220171379,641974.182421771,0.0853136943884626,0.0613785645546849
"354",5,23,1.25828928345856,315.661806609746,899055.878592411,79928.4121438582,656181.540308121,0.0821562331259431,0.0598698610097048
"355",5,24,1.16055066020695,311.152733431002,922921.949323104,79239.491822496,669838.43995432,0.0791378463201383,0.0584090635403837
"356",5,25,1.07086493939768,306.531188090483,946143.244638453,78702.3672641895,682999.16495635,0.0762465212252447,0.0569918841548526
"357",5,26,0.988563591027681,301.788601210529,968783.181683035,78312.0583138735,695712.095318539,0.0734714709857045,0.0556144046955884
"358",5,27,0.913033314793008,296.917550041383,990897.441757133,78062.8789157551,708019.889147526,0.0708030418116688,0.0542730620409542
"359",5,28,0.843711476501859,291.912360165911,1012533.97465681,77948.0785464631,719959.551366406,0.0682326389824751,0.0529646398337234
"360",5,29,0.780081923545813,286.769815796946,1033732.8595968,77959.4563293643,731562.408223269,0.0657526691197253,0.0516862663062964
"361",5,30,0.721671148117305,281.489852907016,1054526.10021982,78087.0098114993,742854.046679688,0.0633564952307976,0.0504354171788988
"362",5,31,0.668044769421499,276.075901007915,1074937.54585873,78318.7812507999,753854.363257646,0.0610383982011043,0.0492099209571068
"363",5,32,0.618804308473791,270.534225843269,1094983.32452412,78641.2234463092,764578.008056024,0.0587935327924387,0.048007960617695
"364",5,33,0.573584231218668,264.871424325499,1114673.37416306,79040.5424841308,775035.647083314,0.0566178581644637,0.0468280606373371
"365",5,34,0.532049237668988,259.089782490041,1134014.55841354,79505.2828610052,785236.357882086,0.0545080178707551,0.0456690443536612
"366",5,35,0.493891776563145,253.182168695488,1153014.92606707,80029.4544947743,795190.728918406,0.0524611561924923,0.0445299517452128
"367",5,36,0.458829766687396,247.13031904996,1171686.98811021,80614.022689352,804912.964320358,0.0504746998136643,0.0434099306008923
"368",5,37,0.426604507525144,240.909362737018,1190047.22143409,81264.4725345566,814419.94058322,0.048546187156669,0.0423081461169463
"369",5,38,0.396978763288719,234.496754858276,1208111.22424221,81984.8486590491,823727.06683327,0.0466732321046374,0.0412237613724796
"370",5,39,0.369735005673976,227.88060214645,1225887.25539608,82771.676659351,832843.335116232,0.0448536362652379,0.0401560039003994
"371",5,40,0.344673801865471,221.063364613746,1243371.76392325,83611.1233507266,841768.35181796,0.0430855758612938,0.0391042823950482
"372",5,41,0.321612335419791,214.058948713367,1260549.07849576,84480.6656832453,850492.784894584,0.0413677561509401,0.0380682933687381
"373",5,42,0.300383048675822,206.883356919256,1277395.71593405,85354.7638589065,859002.27535947,0.0396994477834231,0.0370480640050385
"374",5,43,0.280832396290384,199.544531481821,1293887.32935822,86211.7997742872,867282.999988214,0.0380803752006951,0.0360439061197195
"375",5,44,0.262819700381928,192.042346563531,1310002.8941704,87036.6790266504,875324.543268136,0.0365105196337806,0.0350563118384008
"376",5,45,0.246216098588473,184.382026597872,1325721.47722823,87815.4720766513,883116.704741715,0.0349899793759514,0.0340858767578923
"377",5,46,0.230903577112183,176.587448444329,1341014.98573819,88527.3021249412,890643.49551159,0.0335189801690781,0.0331333140405187
"378",5,47,0.216774081534569,168.700344999954,1355845.61253082,89142.7186861743,897881.418707611,0.0320979642434053,0.0321995216411161
"379",5,48,0.203728698844997,160.772579770177,1370170.01877807,89629.0132853958,904803.183055995,0.0307276148501619,0.0312856119424712
"380",5,49,0.191676904732446,152.87129448571,1383942.40683366,89953.0391231858,911380.12035791,0.0294087933830584,0.0303928839404125
"381",5,50,0.180535870747376,145.095299305953,1397111.70342852,90077.45827231,917579.692165653,0.0281424930249317,0.0295228035867248
"382",5,51,0.170229826448354,137.583166862766,1409619.40164117,89958.5596645444,923363.774420695,0.0269298473682063,0.028677020043758
"383",5,52,0.160689472108254,130.515043247742,1421402.29707159,89549.4684005639,928690.992714752,0.0257721217358184,0.0278573699172373
"384",5,53,0.151851437969104,124.11359677326,1432396.60046064,88804.2568594445,933519.993320602,0.0246706544696304,0.027065844107574
"385",5,54,0.143657786405366,118.62260876477,1442545.58849685,87685.5703591369,937815.457674312,0.0236267485641141,0.0263045132706076
"386",5,55,0.136055553685303,114.246507236398,1451815.32298801,86180.2022569472,941560.430129066,0.0226414617976815,0.0255753688703694
"387",5,56,0.128996328312271,111.060592953202,1460215.01202224,84317.9911227436,944771.878960869,0.021715260473563,0.0248800453598969
"388",5,57,0.1224358631857,108.952086856597,1467808.51747495,82179.2517810992,947508.428782554,0.0208476157598902,0.0242194740414104
"389",5,58,0.116333719048959,107.666326873129,1474700.10726551,79874.3694171981,949857.048902894,0.0200367706585828,0.0235936429022128
"390",5,59,0.110652936891798,106.925067741721,1481000.49394944,77505.8578499158,951904.792583834,0.0192798804109843,0.0230016368371712
"391",5,60,0.105359737152406,106.510693229815,1486800.90324722,75144.0179102175,953718.706098288,0.0185734430505056,0.0224419205027662
"392",5,61,0.100423243721696,106.282082837736,1492167.63846159,72826.6401745137,955343.222185356,0.0179137485755288,0.0219126652161274
"393",5,62,0.0958152308933801,106.156352360196,1497148.0876802,70569.8909045624,956806.605038368,0.0172971779905572,0.0214119820433836
"394",5,63,0.0915098915306023,106.087071955529,1501777.97749072,68378.5904031922,958127.778686971,0.0167203469774164,0.0209380450233107
"395",5,64,0.0874836248356988,106.048737409932,1506086.34626158,66252.6037235763,959320.794911903,0.0161801514347281,0.0204891409588135
"396",5,65,0.0837148422161905,106.02741870744,1510098.33173694,64190.1039841765,960397.235612783,0.0156737650366731,0.0200636812057009
"397",5,66,0.080183789838905,106.015500467674,1513836.59442614,62189.0210107795,961367.370882962,0.0151986178876971,0.0196601970104038
"398",5,67,0.076872386556635,106.008803150962,1517322.00892704,60247.5770449522,962240.669290591,0.0147523702088967,0.019277329190017
"399",5,68,0.073764075978751,106.005021119525,1520573.98948681,58364.4041260534,963025.996841105,0.0143328868650049,0.0189138169338731
"400",5,69,0.0708436915396311,106.002875458569,1523610.64188497,56538.489957628,963731.676892425,0.0139382147185928,0.0185684875686744
"401",5,70,0.0680973334970007,106.001652871415,1526448.83826657,54769.0687872622,964365.49513079,0.0135665631581469,0.0182402478068907
"402",5,72.5,0.0619117325264874,106.000420218924,1532776.18693289,50588.609166488,965681.771673539,0.0127276775598772,0.0174878750508287
"403",5,75,0.0565648166024239,106.000108820793,1538172.53548068,46747.3222579052,966690.561733053,0.0120004193797592,0.0168218607569021
"404",5,77.5,0.0519172849555383,106.000028626766,1542812.0084879,43232.0221046727,967469.059584974,0.011366567185457,0.0162301079599615
"405",5,80,0.0478560067179859,106.000007633899,1546833.97267628,40025.1211720405,968076.214690523,0.0108112028355967,0.0157023422464943
"406",5,82.5,0.0442887121507464,106.000002060317,1550349.06289379,37105.4979260137,968556.057333516,0.0103220850993079,0.0152298460464227
"407",5,85,0.0411398075451386,106.000000562078,1553444.86339629,34450.0348301053,968941.014370672,0.00988914741380226,0.0148052300188875
"408",5,90,0.0358590558222589,106.000000043049,1558642.23117797,29837.515419148,969514.635844978,0.00916004717080024,0.0140755427675634
"409",5,95,0.0316332118919033,106.000000003411,1562830.37028856,26009.0030801337,969919.624640857,0.00857315360159483,0.0134737190761973
"410",5,100,0.0281973788327561,106.000000000279,1566272.97236448,22810.9148725399,970221.775761524,0.00809321683904991,0.0129710886928037
"411",6,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"412",6,0.25,8.4951045966323,399.738824101224,933.54812470086,1792.33048985671,1504.6534009244,0.205718588445597,0.109715401895017
"413",6,0.5,8.32072753705168,399.207475859755,3657.54397956047,6216.56576008329,5496.28474848065,0.205669837916213,0.10968214037164
"414",6,1,7.98272872050088,398.10880867883,13515.3770909938,19607.211891291,18588.5094545105,0.205350973466916,0.109464639781014
"415",6,2,7.34771287254694,395.767205323093,47763.0905305886,54104.2929693282,58039.2288377474,0.203501409274719,0.108204897355592
"416",6,3,6.7636707438416,393.235642448493,97375.374129753,89302.2571263343,107868.345004241,0.199874076035068,0.105743606894836
"417",6,4,6.22650981134952,390.523494055585,156469.237530216,117939.422701028,160584.170569017,0.194694539548394,0.102250699789203
"418",6,5,5.73246606433965,387.647397000819,218433.275853249,136088.8521869,209852.779998578,0.188491592660218,0.0981017152124449
"419",6,6,5.27807762947847,384.628673939543,278911.096924225,144762.775694554,253321.297806579,0.181841988866485,0.0936961678053771
"420",6,7,4.8601605131691,381.490162229481,336394.027535796,147532.187728606,291808.641926303,0.175151916638827,0.0893090014308487
"421",6,8,4.47578629116982,378.253697368804,390645.046365707,147238.996415245,326597.088211012,0.168633803301072,0.085079379024762
"422",6,9,4.12226158917252,374.938549103433,441722.028806416,145403.021279101,358488.520927505,0.162381877557466,0.0810651556465089
"423",6,10,3.79710921057323,371.560673233823,489758.415048187,142777.616554785,387944.494333096,0.156432407799683,0.0772849973205211
"424",6,11,3.49805077921148,368.132532438947,534929.031064225,139761.207031828,415274.186834055,0.150793662727969,0.07373912751401
"425",6,12,3.22299077547356,364.663258659541,577430.800150036,136580.678788356,440715.358796496,0.1454598246495,0.0704188956820267
"426",6,13,2.97000185392054,361.158989161511,617467.200951337,133371.136150142,464464.707080924,0.14041793374465,0.0673114947087516
"427",6,14,2.73731133958501,357.62326777962,655238.315550306,130214.980875158,486691.078433077,0.13565160777766,0.064402435286609
"428",6,15,2.52328880834241,354.057448093387,690935.319725713,127163.115304285,507542.477767076,0.13114310542481,0.0616768755883614
"429",6,16,2.3264346643616,350.461065723989,724737.78567779,124247.13192176,527150.343543488,0.126874480969584,0.0591203307427376
"430",6,17,2.14536963462968,346.832165911697,756812.632170054,121486.558674534,545632.407427287,0.122828223386031,0.0567190365672872
"431",6,18,1.97882510697395,343.167583657974,787314.002433714,118893.261637837,563094.737988624,0.118987597605171,0.0544601183287477
"432",6,19,1.82563424391786,339.463179854185,816383.642522481,116474.1631778,579633.276657882,0.115336812366721,0.052331649623913
"433",6,20,1.68472381014521,335.714039979366,844151.529632984,114232.939106386,595335.037364409,0.111861087146251,0.0503226502121543
"434",6,21,1.55510665634943,331.914643460592,870736.604613356,112171.085119844,610279.070844425,0.108546661003758,0.0484230511063416
"435",6,22,1.43587480684448,328.059012495631,896247.524463568,110288.58652561,624537.255774123,0.105380768937227,0.04662364340505
"436",6,23,1.32619310254393,324.140849557271,920783.386659462,108584.333425276,638174.956249584,0.102351601121701,0.0449160204487687
"437",6,24,1.22529335480478,320.153673227945,944434.398017157,107056.368335114,651251.571265939,0.0994482543154228,0.0432925188197179
"438",6,25,1.13246896920883,316.090962570074,967282.472720134,105702.019417792,663820.992958655,0.0966606810397729,0.0417461613000732
"439",6,26,1.0470700016419,311.946320841873,989401.750782637,104517.951491439,675931.984485312,0.0939796399140945,0.0402706034782348
"440",6,27,0.96849861205273,307.713669630182,1010859.03201669,103500.153970483,687628.484583733,0.0913966491722477,0.0388600848489796
"441",6,28,0.896204884050165,303.387483439023,1031714.12332285,102643.877384672,698949.843777632,0.0889039445508016,0.037509384750753
"442",6,29,0.829682981047864,298.963070469856,1052020.10067058,101943.527288351,709930.997322474,0.0864944421873624,0.0362137831694318
"443",6,30,0.768467612008332,294.436894061657,1071823.49391219,101392.526887972,720602.583543713,0.084161706727016,0.0349690262042457
"444",6,31,0.712130781989148,289.806904924998,1091164.4161942,100983.169849721,730991.025578876,0.0818999243415859,0.0337712957452578
"445",6,32,0.660278804668677,285.072808909494,1110076.68511201,100706.5061354,741118.613146832,0.0797038796361418,0.0326171825573056
"446",6,33,0.612549555841417,280.23612386961,1128588.02439858,100552.339323003,751003.651911427,0.0775689342452936,0.0315036614049637
"447",6,34,0.568609948530666,275.299797283797,1146720.4900381,100509.458952355,760660.788490719,0.0754910031735161,0.0304280660341834
"448",6,35,0.528153611905864,270.267130179345,1164491.30691631,100566.257846916,770101.647843966,0.0734665228356845,0.0293880608868329
"449",6,36,0.490898757162803,265.139921581503,1181914.26083195,100711.822497219,779335.881092306,0.0714924034420569,0.0283816059535861
"450",6,37,0.456586217741486,259.916237186513,1199001.56321227,100937.343086713,788372.53770423,0.0695659603761803,0.0274069124193215
"451",6,38,0.424977643576488,254.58885661116,1215765.67664721,101237.280606191,797221.342326099,0.0676848271741862,0.0264623908919275
"452",6,39,0.395853845104771,249.145633656979,1232220.21982284,101609.44971851,805893.190335257,0.0658468662094635,0.0255466006533353
"453",6,40,0.369013268635901,243.572167466188,1248379.24176101,102053.488217142,814399.354185777,0.0640501034887124,0.0246582129373954
"454",6,41,0.344270594799915,237.855807506344,1264254.98835185,102568.10417003,822749.579270642,0.0622927103935376,0.0237959987162161
"455",6,42,0.321455449545721,231.989267627005,1279855.1706395,103148.297012261,830949.927085896,0.0605730357870975,0.022958841378701
"456",6,43,0.300411218405695,225.972364284011,1295180.99210752,103783.783789466,839001.355427169,0.0588896691274112,0.022145763636742
"457",6,44,0.280993955480634,219.811053510752,1310226.81402186,104459.293320831,846899.666761116,0.0572415026058661,0.0213559525634104
"458",6,45,0.263071379286959,213.513845230549,1324981.71275018,105156.689357005,854636.936694912,0.0556277614782106,0.0205887681822349
"459",6,46,0.246521948249399,207.087288134914,1339432.35383585,105858.069524041,862203.882417906,0.0540479848013856,0.019843728089804
"460",6,47,0.231234009221041,200.533930568277,1353565.58419848,106548.064673709,869591.849735557,0.0525019628746681,0.0191204723576056
"461",6,48,0.217105012971254,193.855348786706,1367368.82037161,107213.493694514,876792.914426779,0.0509896652675649,0.0184187255185649
"462",6,49,0.204040791102767,187.058494159589,1380827.85023584,107840.40359279,883797.914909971,0.0495112017092802,0.0177382752649861
"463",6,50,0.191954889343591,180.16008413627,1393924.12501609,108411.054673243,890594.211463558,0.0480668305130022,0.0170789736599046
"464",6,51,0.180767952608674,173.185947184644,1406634.13328706,108903.527806112,897165.262965311,0.04665698706509,0.0164407472292957
"465",6,52,0.170407157640873,166.168550018571,1418931.04197855,109293.712993039,903492.046368881,0.0452822924676974,0.0158235975807973
"466",6,53,0.160805689422002,159.148807221098,1430786.14695319,109556.743857538,909554.220324862,0.0439435332076003,0.0152275890495493
"467",6,54,0.151902257892862,152.182654071772,1442168.32043162,109666.09726242,915329.59199401,0.0426416380343425,0.0146528356653749
"468",6,55,0.14364065183755,145.346489050691,1453042.86207222,109592.219429888,920793.137981595,0.041377672252619,0.0140994963451796
"469",6,56,0.135969327072897,138.73903757515,1463371.94688437,109303.050934428,925917.385592101,0.040152836499576,0.0135677723002367
"470",6,57,0.128841026340321,132.482581382764,1473116.41603937,108765.918678799,930673.874629261,0.0389684492540695,0.0130578976863542
"471",6,58,0.122212428526349,126.721500447623,1482238.18029995,107949.931992691,935035.072622194,0.0378259086908013,0.0125701220834707
"472",6,59,0.116043825041639,121.610344492054,1490704.50755278,106830.308921559,938977.799005067,0.0367266278287706,0.0121046827918029
"473",6,60,0.110298821368808,117.287040552135,1498495.24580258,105395.632167118,942488.986818624,0.0356719235865067,0.0116617594765013
"474",6,61,0.104944061949085,113.833943156958,1505611.70712694,103656.425034497,945572.674465135,0.0346628478144913,0.0112414072290764
"475",6,62,0.0999489767191296,111.242920424421,1512083.27103892,101650.674864209,948254.967932779,0.0336999794875841,0.0108434770826441
"476",6,63,0.0952855477348329,109.41146571071,1517965.92352396,99440.2978073782,950582.299038773,0.0327832431380831,0.0104675510690668
"477",6,64,0.0909280944305715,108.178929285681,1523330.75485088,97097.2321608576,952611.580245125,0.0319118422534216,0.0101129267216889
"478",6,65,0.0868530761625787,107.377625172323,1528248.71264514,94686.8706923622,954397.674377182,0.0310843475739335,0.00977866422272986
"479",6,66,0.0830389107754967,106.867438118771,1532780.29343732,92258.2752351533,955985.333942656,0.0302988902712995,0.00946367287241995
"480",6,67,0.0794658080136154,106.546033063553,1536972.85543058,89843.2626647788,957407.590266325,0.0295533694353476,0.00916679905160408
"481",6,68,0.0761156166739859,106.344356125566,1540862.64862642,87460.3846203851,958687.962634919,0.0288456131438107,0.00888689187376483
"482",6,69,0.0729716844688832,106.217813211132,1544478.07300328,85119.6750617957,959843.510843383,0.0281734795198757,0.00862284247568093
"483",6,70,0.070018729630744,106.138248271771,1547842.41527013,82826.3058567343,960887.299163899,0.0275349101639304,0.00837360314315792
"484",6,72.5,0.0633825988458486,106.045069289883,1555280.91232538,77314.3692199287,963074.498514806,0.0260728002058925,0.0078090346523473
"485",6,75,0.0576656894552678,106.01500127224,1561533.22590069,72130.0027039688,964762.257973505,0.0247811153252921,0.00731756452636083
"486",6,77.5,0.0527141627198079,106.005083348965,1566815.0819999,67279.9595864495,966059.636460245,0.0236363814403866,0.00688793866394177
"487",6,80,0.0484029607725299,106.001748823345,1571306.04103061,62766.0789872427,967056.513450312,0.0226185298943388,0.00651077641261762
"488",6,82.5,0.0446300608389851,106.00060942433,1575153.617838,58584.1854806359,967825.220687379,0.0217103885218887,0.00617824036821416
"489",6,85,0.0413119099894299,106.000214724601,1578477.07444731,54723.8040652023,968422.274276637,0.0208972728084202,0.00588377509704673
"490",6,90,0.0357769866052961,106.000027406512,1583913.2381561,47901.2723590614,969263.084434689,0.0195077983759897,0.00538800393905545
"491",6,95,0.0313788266806052,106.000003607788,1588164.68957794,42140.0036258132,969808.655362258,0.018370324784661,0.00498940000283289
"492",6,100,0.0278266451360428,106.000000487499,1591579.50351299,37269.6590257103,970184.571091823,0.0174267591256896,0.00466392294309858
"493",7,0,8.673168,400.258258258258,0,0,0,0.2057265,0.1097208
"494",7,0.25,8.59099541571816,399.999566404973,707.292046674907,1356.08883528534,1150.75244146312,0.205718911117634,0.109717567396042
"495",7,0.5,8.50960934636598,399.737062300862,2637.29658941347,4504.73553531918,4034.68334626018,0.2056739203049,0.109698402357722
"496",7,1,8.34916670568722,399.200481525832,9082.01546171966,13214.5379255276,12787.4480177831,0.205397004585484,0.109580424118424
"497",7,2,8.03739308663448,398.08029061949,28917.9931772526,32141.2350815502,35890.3527232453,0.203947971985837,0.108962549245298
"498",7,3,7.73738557301734,396.896662001371,54287.149142624,47496.1620693525,61148.8546415051,0.201409928833282,0.107878178954034
"499",7,4,7.44870001458315,395.650141714492,82387.0159777321,58028.6335608614,85988.5064825896,0.19809621131605,0.106458252123721
"500",7,5,7.17090902311256,394.343168455523,111658.954122789,64673.9697077575,109752.197915397,0.194311736765139,0.104830741310433
"501",7,6,6.9036013396977,392.97995175472,141276.276355194,68670.534803611,132443.286148794,0.190277803031544,0.103088906646522
"502",7,7,6.64638122590037,391.566053957785,170776.558059025,70957.0537448395,154179.907200894,0.18613790370914,0.101293568015342
"503",7,8,6.39886787788908,390.107866908316,199887.434480162,72149.6412343165,175061.589632425,0.181981466782695,0.0994829515419226
"504",7,9,6.16069486268746,388.612114867319,228448.928346678,72641.5146849725,195162.085807185,0.177863298027495,0.0976807756541826
"505",7,10,5.93150957569966,387.085449615254,256371.47265375,72684.61504,214538.462630097,0.173816365883314,0.0959015718452964
"506",7,11,5.71097271870967,385.534156778191,283609.965220036,72441.685243971,233237.334844537,0.169859857983892,0.0941540422531033
"507",7,12,5.49875779758175,383.96396602767,310147.223593775,72018.5816780358,251298.343744668,0.166004253094412,0.0924431788293534
"508",7,13,5.29455063891856,382.379946424883,335983.427230004,71484.5429445753,268756.185286614,0.162254530084062,0.0907716089541251
"509",7,14,5.09804892496143,380.786465712671,361129.393034955,70885.0606785547,285641.874863043,0.158612207530611,0.0891404545131211
"510",7,15,4.90896174604435,379.187194293198,385602.297084801,70250.130512217,301983.579190347,0.155076644954388,0.0875498828500086
"511",7,16,4.72700916993921,377.585138214184,409422.956095322,69599.5826325249,317807.186460863,0.151645875412288,0.0859994614427584
"512",7,17,4.55192182745479,375.982689272526,432614.104454452,68946.5489264681,333136.710524039,0.148317139228003,0.0844883868912127
"513",7,18,4.38344051367612,374.381683684807,455199.307731742,68299.7317561187,347994.585862313,0.145087226278079,0.0830156330228082
"514",7,19,4.22131580425414,372.783463462438,477202.283686089,67664.8966163866,362401.888506578,0.141952695145874,0.0815800467160635
"515",7,20,4.06530768617751,371.188936670263,498646.484367015,67045.8588968409,376378.505414972,0.138910012803061,0.080180409794036
"516",7,21,3.91518520248017,369.598634232948,519554.845432416,66445.1389203704,389943.267168662,0.135955642857364,0.0788154788245639
"517",7,22,3.77072611035885,368.012761997182,539949.642326211,65864.398272798,403114.054021831,0.133086100455108,0.0774840104985613
"518",7,23,3.63171655219446,366.43124746676,559852.414426004,65304.7312126098,415907.882234332,0.130297985556431,0.0761847775800361
"519",7,24,3.49795073899055,364.853781091866,579283.932066879,64766.8596216396,428340.975560875,0.127588002201561,0.0749165786913594
"520",7,25,3.36923064576026,363.279852283908,598264.190243271,64251.263497676,440428.82538445,0.124952968736039,0.0736782440738244
"521",7,26,3.24536571841111,361.708780496345,616812.41854373,63758.2682283575,452186.24202888,0.122389822241468,0.0724686387306012
"522",7,27,3.1261725916937,360.139741799243,634947.100602373,63288.1028092114,463627.399119632,0.119895619296041,0.0712866638790302
"523",7,28,3.01147481779707,358.571791408772,652685.998771644,62840.938490088,474765.872389458,0.117467534454677,0.070131257323422
"524",7,29,2.90110260518903,357.003882632145,670046.181293428,62416.9142251024,485614.673985318,0.115102857356678,0.0690013931512101
"525",7,30,2.79489256731514,355.434882667293,687044.050266084,62016.1532251198,496186.28308494,0.112798989051798,0.067896081017491
"526",7,31,2.69268748078428,353.86358566398,703695.369365715,61638.7735192969,506492.673448129,0.110553437926865,0.0668143651916594
"527",7,32,2.59433605268336,352.288723415214,720015.290705741,61284.8944942868,516545.338390972,0.108363815477487,0.0657553234792566
"528",7,33,2.49969269667652,350.708974008654,736018.380490979,60954.6407455731,526355.313567577,0.106227832078871,0.0647180660919594
"529",7,34,2.40861731755799,349.122968729645,751718.643294247,60648.144145145,535933.197864836,0.104143292850279,0.0637017345120155
"530",7,35,2.32097510393943,347.529297472003,767129.54488992,60365.5447368632,545289.172654659,0.102108093668819,0.0627055003798496
"531",7,36,2.23663632876546,345.926512880503,782264.033642526,60106.9908709441,554433.019600338,0.100120217363058,0.0617285644220283
"532",7,37,2.15547615736198,344.31313342049,797134.560484768,59872.6388521277,563374.137176134,0.0981777301008257,0.0607701554292565
"533",7,38,2.07737446273356,342.687645545276,811753.09753783,59662.6522821377,572121.556029067,0.0962787779753924,0.0598295292892581
"534",7,39,2.00221564783659,341.048505110877,826131.155434103,59477.2012123285,580683.953287688,0.0944215837880366,0.0589059680763674
"535",7,40,1.92988847456523,339.394138170094,840279.799402677,59316.4611776398,589069.665902667,0.0926044440213912,0.0579987791978156
"536",7,41,1.86028589919741,337.722941263664,854209.66417379,59180.6121518092,597286.703087601,0.09082572599605,0.0571072945956489
"537",7,42,1.79330491405725,336.033281315187,867930.967751718,59069.837441839,605342.757914449,0.0890838652020799,0.0562308700026813
"538",7,43,1.72884639515999,334.323495228426,881453.52409727,58984.3225240038,613245.218106007,0.08737736279695,0.0553688842506856
"539",7,44,1.66681495561373,332.591889280436,894786.754751922,58924.2538121098,621001.176057294,0.0857047832616677,0.0545207386290502
"540",7,45,1.60711880456158,330.836738401616,907939.699425978,58889.8173398487,628617.438108184,0.0840647522074588,0.0536858562922832
"541",7,46,1.54966961145514,329.05628543421,920921.025563158,58881.1973319022,636100.533080905,0.0824559543260084,0.0528636817149914
"542",7,47,1.49438237545892,327.248740464011,933739.036883898,58898.5746322512,643456.720087733,0.0808771314770398,0.0520536801932538
"543",7,48,1.44117529979227,325.412280326067,946401.68089924,58942.1249524286,650691.995606296,0.0793270809077879,0.051255337391638
"544",7,49,1.38996967082308,323.545048394037,958916.555376742,59012.0168968995,657812.099812084,0.0778046535997122,0.0504681589354469
"545",7,50,1.34068974173429,321.64515477459,971290.913729149,59108.4097171633,664822.52215012,0.0763087527385543,0.0496916700481334
"546",7,51,1.29326262059108,319.710677042629,983531.669285875,59231.4507404789,671728.506120078,0.0748383323045787,0.0489254152341732
"547",7,52,1.24761816264321,317.739661669976,995645.398396832,59381.2724133743,678535.053241761,0.0733923957805217,0.0481689580080241
"548",7,53,1.20368886670331,315.730126318785,1007638.34230802,59557.9888945564,685246.926160705,0.0719699949754072,0.0474218806701383
"549",7,54,1.16140977544576,313.680063190101,1019516.40773981,59761.6921269682,691868.65084779,0.0705702289628813,0.0466837841312724
"550",7,55,1.12071837948295,311.587443636005,1031285.16609103,59992.4473152331,698404.517841384,0.0691922431332722,0.0459542877866465
"551",7,56,1.08155452507198,309.45022425656,1042949.85119058,60250.287734041,704858.582479476,0.0678352283586606,0.0452330294416177
"552",7,57,1.04386032531769,307.266354706088,1054515.35551984,60535.2087967717,711234.664070887,0.0664984202704089,0.0445196652906479
"553",7,58,1.00758007473988,305.033787418358,1065986.22484256,60847.1613248354,717536.343964202,0.0651810986481962,0.0438138699512113
"554",7,59,0.972660167078324,302.750489415704,1077366.6512057,61186.0439806968,723766.962492626,0.0638825869187987,0.0431153365539055
"555",7,60,0.939049016212612,300.414456275739,1088660.46432321,61551.6948670179,729929.614808258,0.0626022517612628,0.0424237768892354
"556",7,61,0.906696980080262,298.023728168662,1099871.1214338,61943.8823581583,736027.14567639,0.0613395028126085,0.0417389216102087
"557",7,62,0.875556287480097,295.576407617488,1111001.69584545,62362.2953281789,742062.143388688,0.0600937924642499,0.0410605204877243
"558",7,63,0.845580967651751,293.070678237284,1122054.86455896,62806.5330829986,748036.933083749,0.058864615733541,0.0403883427125036
"559",7,64,0.816726782526663,290.504823139727,1133032.89561512,63276.0955056038,753953.56994581,0.0576515101866972,0.0397221772326461
"560",7,65,0.788951161549674,287.877240917554,1143937.63615068,63770.3741920459,759813.832997287,0.0564540558782355,0.039061833109419
"561",7,66,0.762213138974029,285.186456152077,1154770.50258246,64288.64569342,765619.220511167,0.0552718752575682,0.0384071398652709
"562",7,67,0.736473293536408,282.431120286433,1165532.47485168,64830.0683663596,771370.948432053,0.0541046329754378,0.0377579477871781
"563",7,68,0.711693690421716,279.609997670055,1176224.09719853,65393.6847161948,777069.953566636,0.0529520355022056,0.0371141281355776
"564",7,69,0.687837825430966,276.721930982772,1186845.4883803,65978.4313782393,782716.903592432,0.0518138304488827,0.0364755731954819
"565",7,70,0.664870571268657,273.765780689724,1197396.36438495,66583.1588300128,788312.215977564,0.0506898054646871,0.035842196094395
"566",7,72.5,0.611121409344075,266.069091925415,1223460.04273323,68174.4666649912,802075.442166754,0.0479407271102178,0.0342810173779871
"567",7,75,0.562224042009435,257.911962720159,1249060.9075118,69864.9372429579,815515.865771039,0.0452774853504201,0.0327513000310119
"568",7,77.5,0.517729566025327,249.248806511448,1274176.52579963,71640.3261873601,828630.441813799,0.0426993276670699,0.031253097819428
"569",7,80,0.477230297576934,240.014543692306,1298782.89370104,73490.5818073353,841415.805227032,0.0402061615069471,0.0297868616412773
"570",7,82.5,0.440356026356479,230.142153382939,1322849.01697166,75401.7094589139,853863.199680492,0.0377983603443313,0.028353348314038
"571",7,85,0.406770613861895,219.587520403455,1346324.05281512,77343.0915455116,865948.479339096,0.0354769263485108,0.0269537398027558
"572",7,90,0.348273913652855,196.415237416906,1391153.15436477,81083.7201861448,888830.201830041,0.0311022463948001,0.0242644768021739
"573",7,95,0.299621962558948,170.843577433141,1432323.39671513,84080.8743380296,909481.598843468,0.0271108483741498,0.0217435564477393
