"","ID","time","Acidogen Biomass (g/L)","Acetogen Biomass (g/L)","Methanogen Biomass (g/L)","Bacteroid Biomass (g/L)"
"1245",16,12,0.895528219651251,3.13019752927296,3.76686526080566,0.342877256609839
"1246",16,13,0.925968189636874,3.13959773128423,3.7824428862062,0.347719264573331
"1247",16,14,0.953895272700924,3.14881012487981,3.7971460449584,0.352730429992204
"1248",16,15,0.979533044628236,3.15787165025927,3.81107258662113,0.357906602196543
"1249",16,16,1.00307772826285,3.16681409895808,3.82430773675398,0.363243623010851
"1250",16,17,1.02470405760411,3.17566510784428,3.83692671757685,0.368737194462392
"1251",16,18,1.04456912281313,3.18444873854053,3.84899641730857,0.374382719704667
"1252",16,19,1.06281508611167,3.19318580732568,3.86057651284571,0.380175114060286
"1253",16,20,1.07957120850722,3.20189404366238,3.87172024261441,0.386108581081916
"1254",16,21,1.09495542819933,3.21058811633084,3.88247493438848,0.392176347665889
"1255",16,22,1.10907563217186,3.21927954718683,3.8928823474894,0.398370353437346
"1256",16,23,1.12203070861199,3.22797652519261,3.9029788663954,0.404680894822644
"1257",16,24,1.13391143682403,3.23668363638122,3.91279557539732,0.411096237100841
"1258",16,25,1.14480125266492,3.24540154213038,3.9223582508258,0.417602234238333
"1259",16,26,1.15477691587968,3.25412667542363,3.93168733220807,0.424182044058043
"1260",16,27,1.16390909819525,3.26285109010627,3.94079798150007,0.430816099240048
"1261",16,28,1.17226290603663,3.27156268847398,3.94970040795771,0.437482576571189
"1262",16,29,1.17989834832282,3.28024612734025,3.95840069484661,0.444158629030796
"1263",16,30,1.18687075742238,3.28888464620039,3.96690232490824,0.450822462771226
"1264",16,31,1.19323116964902,3.29746269488395,3.97520832564298,0.457455814594438
"1265",16,32,1.19902667043858,3.30596851599684,3.98332339958352,0.46404567179149
"1266",16,33,1.2043007084255,3.31439519759871,3.99125489479575,0.470583864529807
"1267",16,34,1.20909338193605,3.32273900941818,3.99901167042796,0.477064122342303
"1268",16,35,1.21344170087279,3.33099533198329,4.00660105322922,0.483477832816995
"1269",16,36,1.21737982653711,3.33915408583129,4.01402533918515,0.489810637786853
"1270",16,37,1.2209392915934,3.34719695229734,4.02127962991668,0.496041539618314
"1271",16,38,1.22414920209804,3.35509780049019,4.02835213538606,0.502145004714789
"1272",16,39,1.22703642328448,3.36282626207585,4.03522693909529,0.508095149015299
"1273",16,40,1.22962575059993,3.37035261182275,4.0418878395096,0.513869597589474
"1274",16,41,1.23194006732276,3.37765068841744,4.04832074619998,0.519450161793991
